game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score,ticket_score_col,ticket_id,ticket_type
2025-01-04,Karl-Anthony Towns,NYK,CHI,reb,11.742431835559724,15.600000000000001,37.54333319999999,poisson,0.0,1,ok,reb_hgbr,v1,10.5,over,0.6252015034527119,1.2424318355597244,0.34805382551321623,1.0,0.12520150345271186,0.03,0.0,0.05102040816326531,0.0,0.0,0.8238000000000001,1.0008663265306121,0.999973469387755,0,1,1,0.6268675580120882,0.0,high_conf,0.9897959183673469,0.5051020408163265,0.9489795918367347,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.929816581632653,score_lotto,lotto_1,lotto
2025-01-04,Trae Young,ATL,LAC,ast,11.224122638901152,11.2,34.839999999999996,poisson,0.0,1,ok,ast_hgbr,v1,12.5,under,0.6639398304920531,1.275877361098848,0.3649220301700755,0.9677777777777776,0.16393983049205307,0.04,0.0,0.021739130434782608,0.0,0.0,0.8279043478260869,0.7731961956521739,0.710758695652174,0,1,1,0.6522330992188384,0.0,high_conf,1.0,0.5054347826086957,0.8804347826086957,0.5054347826086957,1,0,0.0,0.5054347826086957,1.0,1.08,0.98,0.03,elite,0.0,0.05,0.7794700815217391,score_lotto,lotto_1,lotto
2025-01-04,Tyrese Maxey,PHI,BRK,pts,31.377272770858156,25.631187488634296,38.3566666,nbinom,0.05344975309597418,1,ok,pts_composed,v1,32.5,under,0.5794545641694853,1.1227272291418444,0.1973122838704046,1.0,0.07945456416948526,0.06,0.0,0.12087912087912088,0.0,0.0,0.758474153846154,0.7085177362637364,0.6639836483516484,0,0,1,0.412905029796188,0.0,medium_conf,0.989010989010989,0.5054945054945055,0.978021978021978,0.5054945054945055,1,0,0.0,0.5054945054945055,0.66,0.97,0.96,0.04,elite,0.0,0.0,0.7173667813186815,score_lotto,lotto_1,lotto
2025-01-04,Tyler Herro,MIA,UTA,fg3,3.8916806389236256,2.979775280898876,36.1833338,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,over,0.6725290027793691,1.3916806389236256,0.6292316184952768,1.0,0.1725290027793691,0.1,0.0,0.23809523809523808,0.0,0.0,0.6650377142857145,0.6340142023809523,0.6184655714285714,0,1,1,0.8133963335391572,0.0,low_conf,1.0,0.5059523809523809,0.9047619047619048,0.5059523809523809,1,0,0.0,0.5059523809523809,0.33,0.96,0.97,0.06,elite,0.0,0.0,0.6425364494047618,score_lotto,lotto_1,lotto
2025-01-04,Rudy Gobert,MIN,DET,reb,10.88265899099498,9.6,31.503333799999997,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6466202703012054,1.3826589909949796,0.4011051749034957,0.8750926055555555,0.1466202703012054,0.03,0.0,0.10204081632653061,0.0,0.0,0.7366,0.9359683673469388,0.9553040816326531,0,1,1,0.666943432889256,0.0,high_conf,0.9693877551020408,0.5051020408163265,0.7040816326530612,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8610549489795919,score_lotto,lotto_1,lotto
2025-01-04,Deandre Ayton,POR,MIL,reb,10.604345445004219,9.8,29.323333199999997,poisson,0.0,1,ok,reb_hgbr,v1,9.5,over,0.6150580106265588,1.1043454450042187,0.3241862717268092,0.8145370333333333,0.11505801062655885,0.03,0.0,0.02040816326530612,0.0,0.0,0.6794,0.8935683673469387,0.9264551020408163,0,1,1,0.5570952261919456,0.0,high_conf,0.9591836734693877,0.5051020408163265,0.5408163265306123,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.8161227040816326,score_lotto,lotto_1,lotto
2025-01-04,Nikola Jokić,DEN,SAS,reb,10.401745696207286,16.0,35.48999999999999,poisson,0.0,1,ok,reb_hgbr,v1,11.5,under,0.6502890236720664,1.0982543037927144,0.3252499501610304,0.985833333333333,0.15028902367206642,0.03,0.0,0.030612244897959183,0.0,0.0,0.7990000000000002,0.9005316326530612,0.9022918367346938,0,1,1,0.6297896712409913,0.0,high_conf,0.9489795918367347,0.5051020408163265,0.9081632653061225,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,strong,0.08,0.0,0.8603590306122451,score_lotto,lotto_1,lotto
2025-01-04,Kevin Durant,PHO,IND,reb,7.2503282477679125,6.3999999999999995,36.44666719999999,poisson,0.0,1,ok,reb_hgbr,v1,8.5,under,0.6959196014040292,1.2496717522320875,0.4350712035500138,1.0,0.1959196014040292,0.03,0.0,0.15306122448979592,0.0,0.0,0.789,0.8099316326530612,0.8087979591836734,1,1,1,0.771871419224269,0.0,high_conf,0.8877551020408163,0.5051020408163265,0.9285714285714286,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,core,0.0,0.0,0.8012755612244897,score_lotto,lotto_1,lotto
2025-01-04,Desmond Bane,MEM,GSW,reb,6.257745910715496,6.0,31.293334199999997,poisson,0.0,1,ok,reb_hgbr,v1,7.5,under,0.7077979595981483,1.2422540892845042,0.4611153240353745,0.8692592833333332,0.20779795959814829,0.03,0.0,0.21428571428571427,0.0,0.0,0.6844,0.7295663265306122,0.7485408163265306,1,1,1,0.7782013081639997,0.0,high_conf,0.8163265306122449,0.5051020408163265,0.673469387755102,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7162434183673468,score_lotto,lotto_1,lotto
2025-01-04,Walker Kessler,UTA,MIA,reb,11.371313151375864,12.8,33.2399998,poisson,0.0,1,ok,reb_hgbr,v1,12.5,under,0.6474635307071124,1.1286868486241364,0.32089693174068,0.9233333277777778,0.14746353070711238,0.03,0.0,0.01020408163265306,0.0,0.0,0.7700000000000001,0.9609540816326531,0.9727530612244897,0,1,1,0.6100030390270477,0.0,high_conf,0.9795918367346939,0.5051020408163265,0.7959183673469388,0.5051020408163265,1,0,0.0,0.5051020408163265,1.0,0.98,1.14,0.02,elite,0.16,0.0,0.887522193877551,score_lotto,lotto_1,lotto
